name,type,start_time,duration,"identifier","num_data_bytes","extended","data","crc","ack"
"CAN","data_field",2023-08-25T05:27:13.275083564+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.275123564+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.275159564+00:00,3.2e-05,,,,0xCF,,
"CAN","data_field",2023-08-25T05:27:13.275195564+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.275231564+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.275267564+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.275307564+00:00,3.2e-05,,,,0xFF,,
"CAN","crc_field",2023-08-25T05:27:13.275343564+00:00,6e-05,,,,,0x0000000000002FC2,
"CAN","ack_field",2023-08-25T05:27:13.275411564+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:27:13.284223252+00:00,0.000144,0x0000000018FEEF00,,true,,,
"CAN","control_field",2023-08-25T05:27:13.284371252+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:27:13.284387252+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.284423252+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.284463252+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.284499252+00:00,3.6e-05,,,,0xFE,,
"CAN","data_field",2023-08-25T05:27:13.284539252+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.284575252+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.284615252+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.284651252+00:00,3.6e-05,,,,0xFF,,
"CAN","crc_field",2023-08-25T05:27:13.284691252+00:00,5.6e-05,,,,,0x00000000000069ED,
"CAN","ack_field",2023-08-25T05:27:13.284755252+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:27:13.284807388+00:00,0.00014,0x0000000008FE6E0B,,true,,,
"CAN","control_field",2023-08-25T05:27:13.284951388+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:27:13.284967388+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.285007388+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.285043388+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.285083388+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.285123388+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.285159388+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.285199388+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.285235388+00:00,3.6e-05,,,,0x00,,
"CAN","crc_field",2023-08-25T05:27:13.285275388+00:00,5.6e-05,,,,,0x0000000000001522,
"CAN","ack_field",2023-08-25T05:27:13.285339388+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:27:13.294275172+00:00,0.000144,0x000000000CF00400,,true,,,
"CAN","control_field",2023-08-25T05:27:13.294423172+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:27:13.294439172+00:00,3.2e-05,,,,0xFE,,
"CAN","data_field",2023-08-25T05:27:13.294475172+00:00,3.2e-05,,,,0x7D,,
"CAN","data_field",2023-08-25T05:27:13.294511172+00:00,3.2e-05,,,,0x7D,,
"CAN","data_field",2023-08-25T05:27:13.294547172+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.294583172+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.294623172+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.294659172+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.294695172+00:00,3.2e-05,,,,0x7D,,
"CAN","crc_field",2023-08-25T05:27:13.294731172+00:00,6e-05,,,,,0x0000000000006D3F,
"CAN","ack_field",2023-08-25T05:27:13.294799172+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:27:13.294851148+00:00,0.000136,0x0000000018F0010B,,true,,,
"CAN","control_field",2023-08-25T05:27:13.294991148+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:27:13.295007148+00:00,2.8e-05,,,,0xCF,,
"CAN","data_field",2023-08-25T05:27:13.295039148+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.295079148+00:00,3.2e-05,,,,0xF0,,
"CAN","data_field",2023-08-25T05:27:13.295115148+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.295151148+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.295191148+00:00,2.8e-05,,,,0xDC,,
"CAN","data_field",2023-08-25T05:27:13.295223148+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.295259148+00:00,3.6e-05,,,,0xFF,,
"CAN","crc_field",2023-08-25T05:27:13.295299148+00:00,5.6e-05,,,,,0x00000000000056AC,
"CAN","ack_field",2023-08-25T05:27:13.295363148+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:27:13.304235076+00:00,0.000144,0x0000000018FEF000,,true,,,
"CAN","control_field",2023-08-25T05:27:13.304387076+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:27:13.304403076+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.304439076+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.304479076+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.304515076+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.304551076+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.304591076+00:00,2.8e-05,,,,0xF0,,
"CAN","data_field",2023-08-25T05:27:13.304623076+00:00,2.8e-05,,,,0xCC,,
"CAN","data_field",2023-08-25T05:27:13.304655076+00:00,3.2e-05,,,,0xFF,,
"CAN","crc_field",2023-08-25T05:27:13.304691076+00:00,6e-05,,,,,0x0000000000006A72,
"CAN","ack_field",2023-08-25T05:27:13.304759076+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:27:13.304811172+00:00,0.00014,0x0000000018FEBF0B,,true,,,
"CAN","control_field",2023-08-25T05:27:13.304955172+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:27:13.304971172+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.305011172+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.305047172+00:00,3.6e-05,,,,0x7D,,
"CAN","data_field",2023-08-25T05:27:13.305087172+00:00,3.2e-05,,,,0x7D,,
"CAN","data_field",2023-08-25T05:27:13.305123172+00:00,3.2e-05,,,,0x7D,,
"CAN","data_field",2023-08-25T05:27:13.305159172+00:00,3.2e-05,,,,0x7D,,
"CAN","data_field",2023-08-25T05:27:13.305195172+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.305231172+00:00,3.6e-05,,,,0xFF,,
"CAN","crc_field",2023-08-25T05:27:13.305271172+00:00,6e-05,,,,,0x0000000000007D87,
"CAN","ack_field",2023-08-25T05:27:13.305339172+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:27:13.305391388+00:00,0.00014,0x0000000008FE6E0B,,true,,,
"CAN","control_field",2023-08-25T05:27:13.305535388+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:27:13.305551388+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.305591388+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.305627388+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.305667388+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.305707388+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.305743388+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.305783388+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.305819388+00:00,3.6e-05,,,,0x00,,
"CAN","crc_field",2023-08-25T05:27:13.305859388+00:00,5.6e-05,,,,,0x0000000000001522,
"CAN","ack_field",2023-08-25T05:27:13.305923388+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:27:13.305975724+00:00,0.00014,0x0000000018F0000F,,true,,,
"CAN","control_field",2023-08-25T05:27:13.306119724+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:27:13.306135724+00:00,3.2e-05,,,,0xC0,,
"CAN","data_field",2023-08-25T05:27:13.306171724+00:00,3.2e-05,,,,0x7D,,
"CAN","data_field",2023-08-25T05:27:13.306207724+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.306243724+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.306283724+00:00,2.8e-05,,,,0x0F,,
"CAN","data_field",2023-08-25T05:27:13.306315724+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.306355724+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.306395724+00:00,3.2e-05,,,,0xFF,,
"CAN","crc_field",2023-08-25T05:27:13.306431724+00:00,5.6e-05,,,,,0x00000000000028A2,
"CAN","ack_field",2023-08-25T05:27:13.306495724+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:27:13.314355468+00:00,0.000144,0x000000000CF00400,,true,,,
"CAN","control_field",2023-08-25T05:27:13.314503468+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:27:13.314519468+00:00,3.2e-05,,,,0xFE,,
"CAN","data_field",2023-08-25T05:27:13.314555468+00:00,3.2e-05,,,,0x7D,,
"CAN","data_field",2023-08-25T05:27:13.314591468+00:00,3.2e-05,,,,0x7D,,
"CAN","data_field",2023-08-25T05:27:13.314627468+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.314663468+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.314703468+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.314739468+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.314775468+00:00,3.2e-05,,,,0x7D,,
"CAN","crc_field",2023-08-25T05:27:13.314811468+00:00,6e-05,,,,,0x0000000000006D3F,
"CAN","ack_field",2023-08-25T05:27:13.314879468+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:27:13.314979684+00:00,0.000144,0x000000000CF00300,,true,,,
"CAN","control_field",2023-08-25T05:27:13.315127684+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:27:13.315143684+00:00,3.2e-05,,,,0xF9,,
"CAN","data_field",2023-08-25T05:27:13.315179684+00:00,3.2e-05,,,,0xFE,,
"CAN","data_field",2023-08-25T05:27:13.315215684+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.315251684+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.315287684+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.315327684+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.315363684+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.315403684+00:00,3.2e-05,,,,0xFF,,
"CAN","crc_field",2023-08-25T05:27:13.315443684+00:00,5.6e-05,,,,,0x0000000000001B78,
"CAN","ack_field",2023-08-25T05:27:13.315507684+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:27:13.324287388+00:00,0.000144,0x0000000018FEF100,,true,,,
"CAN","control_field",2023-08-25T05:27:13.324435388+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:27:13.324451388+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.324487388+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.324523388+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.324563388+00:00,2.8e-05,,,,0x50,,
"CAN","data_field",2023-08-25T05:27:13.324595388+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.324635388+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.324675388+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.324711388+00:00,3.2e-05,,,,0xC0,,
"CAN","crc_field",2023-08-25T05:27:13.324747388+00:00,5.6e-05,,,,,0x0000000000001D08,
"CAN","ack_field",2023-08-25T05:27:13.324811388+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:27:13.324863428+00:00,0.00014,0x0000000008FE6E0B,,true,,,
"CAN","control_field",2023-08-25T05:27:13.325007428+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:27:13.325023428+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.325063428+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.325099428+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.325139428+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.325179428+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.325215428+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.325255428+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.325291428+00:00,3.6e-05,,,,0x00,,
"CAN","crc_field",2023-08-25T05:27:13.325331428+00:00,5.6e-05,,,,,0x0000000000001522,
"CAN","ack_field",2023-08-25T05:27:13.325395428+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:27:13.325447820+00:00,0.000144,0x0000000018FEF500,,true,,,
"CAN","control_field",2023-08-25T05:27:13.325595820+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:27:13.325611820+00:00,2.8e-05,,,,0xA5,,
"CAN","data_field",2023-08-25T05:27:13.325643820+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.325679820+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.325719820+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.325759820+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.325795820+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.325835820+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.325871820+00:00,3.6e-05,,,,0xFF,,
"CAN","crc_field",2023-08-25T05:27:13.325911820+00:00,6e-05,,,,,0x0000000000003FB7,
"CAN","ack_field",2023-08-25T05:27:13.325979820+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:27:13.334319556+00:00,0.000144,0x000000000CF00400,,true,,,
"CAN","control_field",2023-08-25T05:27:13.334467556+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:27:13.334483556+00:00,3.2e-05,,,,0xFE,,
"CAN","data_field",2023-08-25T05:27:13.334519556+00:00,3.2e-05,,,,0x7D,,
"CAN","data_field",2023-08-25T05:27:13.334555556+00:00,3.2e-05,,,,0x7D,,
"CAN","data_field",2023-08-25T05:27:13.334591556+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.334627556+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.334667556+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.334703556+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.334739556+00:00,3.2e-05,,,,0x7D,,
"CAN","crc_field",2023-08-25T05:27:13.334775556+00:00,6e-05,,,,,0x0000000000006D3F,
"CAN","ack_field",2023-08-25T05:27:13.334843556+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:27:13.344375204+00:00,0.000144,0x0000000018FEF200,,true,,,
"CAN","control_field",2023-08-25T05:27:13.344523204+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:27:13.344539204+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.344579204+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.344615204+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.344655204+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.344695204+00:00,2.8e-05,,,,0x3C,,
"CAN","data_field",2023-08-25T05:27:13.344727204+00:00,3.2e-05,,,,0x05,,
"CAN","data_field",2023-08-25T05:27:13.344763204+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.344799204+00:00,3.6e-05,,,,0xFF,,
"CAN","crc_field",2023-08-25T05:27:13.344839204+00:00,5.6e-05,,,,,0x0000000000005A29,
"CAN","ack_field",2023-08-25T05:27:13.344903204+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:27:13.344955204+00:00,0.00014,0x0000000008FE6E0B,,true,,,
"CAN","control_field",2023-08-25T05:27:13.345099204+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:27:13.345115204+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.345155204+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.345191204+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.345231204+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.345271204+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.345307204+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.345347204+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.345383204+00:00,3.6e-05,,,,0x00,,
"CAN","crc_field",2023-08-25T05:27:13.345423204+00:00,5.6e-05,,,,,0x0000000000001522,
"CAN","ack_field",2023-08-25T05:27:13.345487204+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:27:13.345539628+00:00,0.000144,0x0000000018FEF600,,true,,,
"CAN","control_field",2023-08-25T05:27:13.345687628+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:27:13.345703628+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.345739628+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.345775628+00:00,3.2e-05,,,,0x19,,
"CAN","data_field",2023-08-25T05:27:13.345811628+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.345847628+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.345887628+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.345927628+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.345963628+00:00,3.6e-05,,,,0xFF,,
"CAN","crc_field",2023-08-25T05:27:13.346003628+00:00,6e-05,,,,,0x0000000000004BE9,
"CAN","ack_field",2023-08-25T05:27:13.346071628+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:27:13.354339364+00:00,0.000144,0x000000000CF00400,,true,,,
"CAN","control_field",2023-08-25T05:27:13.354487364+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:27:13.354503364+00:00,3.2e-05,,,,0xFE,,
"CAN","data_field",2023-08-25T05:27:13.354539364+00:00,3.2e-05,,,,0x7D,,
"CAN","data_field",2023-08-25T05:27:13.354575364+00:00,3.2e-05,,,,0x7D,,
"CAN","data_field",2023-08-25T05:27:13.354611364+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.354647364+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.354687364+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.354723364+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.354759364+00:00,3.2e-05,,,,0x7D,,
"CAN","crc_field",2023-08-25T05:27:13.354795364+00:00,6e-05,,,,,0x0000000000006D3F,
"CAN","ack_field",2023-08-25T05:27:13.354863364+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:27:13.364291028+00:00,0.000144,0x000000000CF00300,,true,,,
"CAN","control_field",2023-08-25T05:27:13.364439028+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:27:13.364455028+00:00,3.2e-05,,,,0xF9,,
"CAN","data_field",2023-08-25T05:27:13.364491028+00:00,3.2e-05,,,,0xFE,,
"CAN","data_field",2023-08-25T05:27:13.364527028+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.364563028+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.364599028+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.364639028+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.364675028+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.364715028+00:00,3.2e-05,,,,0xFF,,
"CAN","crc_field",2023-08-25T05:27:13.364755028+00:00,5.6e-05,,,,,0x0000000000001B78,
"CAN","ack_field",2023-08-25T05:27:13.364819028+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:27:13.364870964+00:00,0.00014,0x0000000008FE6E0B,,true,,,
"CAN","control_field",2023-08-25T05:27:13.365014964+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:27:13.365030964+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.365070964+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.365106964+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.365146964+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.365186964+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.365222964+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.365262964+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.365298964+00:00,3.6e-05,,,,0x00,,
"CAN","crc_field",2023-08-25T05:27:13.365338964+00:00,5.6e-05,,,,,0x0000000000001522,
"CAN","ack_field",2023-08-25T05:27:13.365402964+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:27:13.365455452+00:00,0.000144,0x0000000018FEF700,,true,,,
"CAN","control_field",2023-08-25T05:27:13.365603452+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:27:13.365619452+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.365655452+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.365695452+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.365731452+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.365771452+00:00,3.2e-05,,,,0xE6,,
"CAN","data_field",2023-08-25T05:27:13.365807452+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.365843452+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.365879452+00:00,3.6e-05,,,,0xFF,,
"CAN","crc_field",2023-08-25T05:27:13.365919452+00:00,6.4e-05,,,,,0x0000000000007D7E,
"CAN","ack_field",2023-08-25T05:27:13.365991452+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:27:13.374467172+00:00,0.000144,0x000000000CF00400,,true,,,
"CAN","control_field",2023-08-25T05:27:13.374615172+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:27:13.374631172+00:00,3.2e-05,,,,0xFE,,
"CAN","data_field",2023-08-25T05:27:13.374667172+00:00,3.2e-05,,,,0x7D,,
"CAN","data_field",2023-08-25T05:27:13.374703172+00:00,3.2e-05,,,,0x7D,,
"CAN","data_field",2023-08-25T05:27:13.374739172+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.374775172+00:00,3.6e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.374815172+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.374851172+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.374887172+00:00,3.2e-05,,,,0x7D,,
"CAN","crc_field",2023-08-25T05:27:13.374923172+00:00,6e-05,,,,,0x0000000000006D3F,
"CAN","ack_field",2023-08-25T05:27:13.374991172+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:27:13.375091404+00:00,0.000144,0x0000000018F00100,,true,,,
"CAN","control_field",2023-08-25T05:27:13.375239404+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:27:13.375255404+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.375291404+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.375331404+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.375367404+00:00,3.2e-05,,,,0xCF,,
"CAN","data_field",2023-08-25T05:27:13.375403404+00:00,3.2e-05,,,,0x00,,
"CAN","data_field",2023-08-25T05:27:13.375439404+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.375475404+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.375515404+00:00,3.2e-05,,,,0xFF,,
"CAN","crc_field",2023-08-25T05:27:13.375551404+00:00,6e-05,,,,,0x0000000000002FC2,
"CAN","ack_field",2023-08-25T05:27:13.375619404+00:00,4e-06,,,,,,true
"CAN","identifier_field",2023-08-25T05:27:13.384303108+00:00,0.000144,0x0000000018FEAE00,,true,,,
"CAN","control_field",2023-08-25T05:27:13.384451108+00:00,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",2023-08-25T05:27:13.384467108+00:00,3.2e-05,,,,0xFE,,
"CAN","data_field",2023-08-25T05:27:13.384503108+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.384539108+00:00,3.6e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.384579108+00:00,3.2e-05,,,,0xFF,,
"CAN","data_field",2023-08-25T05:27:13.384615108+00:00,3.6e-05,,,,0xFF,,
